,show,theatre,weekly_gross,avg_ticket_price,pct_capacity,avg_ticket_price_cpi,weekly_gross_cpi,cpi,performances,days_diff
340,Everyday Rapture,American Airlines Theatre,196524.91666666666,44.7875,0.7512166666666666,54.039900048101686,237126.48214633157,221.09449999999995,7.083333333333333,0.0
341,Evita,Marquis Theatre,1145177.7173913044,110.04434782608689,0.814771739130435,127.46939062832782,1327063.1056163344,230.38919565217392,7.326086956521739,0.0
342,Execution of Justice,Virginia Theatre,31082.333333333332,13.153333333333334,0.3164666666666667,31.193276148148147,73712.09885925926,112.5,4.0,0.0
343,Exit the King,Ethel Barrymore Theatre,446892.0,69.11466666666666,0.8094800000000001,84.30473339835306,545016.1706845219,218.70533333333333,6.2,0.0
344,Face Value,Cort Theatre,50114.0,17.8,0.3247,31.4917175066313,88661.56916445623,150.8,0.0,0.0
345,Faith Healer,Booth Theatre,446085.17647058825,76.21529411764706,0.936064705882353,98.77622145588532,578185.8182084621,205.87647058823538,6.882352941176471,0.0
346,Falsettos,John Golden Theatre,181557.765625,39.436875,0.7115999999999999,70.50021208343969,325057.3584833673,149.25468750000002,7.59375,0.0
347,Falsettos,Walter Kerr Theatre,554103.0466666666,86.68599999999999,0.8960533333333334,92.63393705042259,592053.690414123,249.61479999999997,5.6,0.0
348,Farinelli and the King,Belasco Theatre,762115.7500000001,102.54812500000003,0.9068187499999999,107.18244724269944,796617.268430386,255.28275,6.9375,0.0
349,Fela!,Al Hirschfeld Theatre,365333.75,50.402499999999996,0.65605,58.45242288884462,423646.0657179983,230.03575,7.0,0.0
350,Fela!,Eugene O'Neill Theatre,507800.6031746032,73.91142857142856,0.8370317460317463,89.10795673702685,612212.1770657239,221.25733333333332,7.349206349206349,0.0
351,Fences,46th Street Theatre,205921.4776119403,25.711492537313433,0.7796805970149252,57.16949142401983,458784.1510791503,119.98358208955217,7.835820895522388,0.0
352,Fences,Cort Theatre,992992.8461538461,116.7623076923077,1.010476923076923,140.90074002262054,1198230.6158675493,221.07353846153845,6.769230769230769,0.0
353,Festen,Music Box Theatre,205994.0,53.18555555555555,0.5149888888888889,69.23583667977952,268218.58084326814,204.94444444444446,5.444444444444445,0.0
354,Fiddler on the Roof,Broadway Theatre,834227.4693103452,85.70224137931035,0.7163706896551728,92.4594755450622,900398.1637742952,247.33958620689654,7.310344827586207,0.0
355,Fiddler on the Roof,Gershwin Theatre,413006.3333333333,40.64606060606061,0.6766121212121213,77.48967607806023,788153.903742397,140.01515151515153,7.303030303030303,0.0
356,Fiddler on the Roof,Minskoff Theatre,559571.6893203884,59.86048543689315,0.694940776699029,80.2977448199063,751203.2969497542,198.94466019417467,7.58252427184466,0.0
357,Finding Neverland,Lunt-Fontanne Theatre,842470.5,87.44053333333328,0.8071426666666665,95.50075054783225,920901.6669272594,244.5138000000001,7.44,0.0
358,Finian's Rainbow,St. James Theatre,525921.7333333333,59.63733333333334,0.6864133333333334,72.09231141924771,635764.1474121684,220.68373333333324,6.133333333333334,0.0
359,First Date,Longacre Theatre,385332.3461538461,63.35653846153846,0.7153576923076923,71.93240644078287,437592.4396858701,234.93692307692305,6.6923076923076925,0.0
360,Fish in the Dark,Cort Theatre,1063572.923076923,126.18769230769229,0.9875807692307693,139.42996005858063,1175221.1074869665,241.5172307692308,6.653846153846154,0.0
361,Five Guys Named Moe,Eugene O'Neill Theatre,140244.05084745763,23.25389830508474,0.7221762711864409,41.70089489905293,251652.08477318622,148.7254237288136,7.5423728813559325,0.0
362,Flamenco Puro,Mark Hellinger Theatre,204499.2857142857,30.037142857142857,0.5302999999999999,69.55483464788051,473457.42745634133,115.2142857142857,7.571428571428571,0.0
363,Flower Drum Song,Virginia Theatre,450577.76,63.8032,0.73398,88.62696300388767,626026.9001478725,192.1,6.76,0.0
364,Follies,Belasco Theatre,372669.36842105264,54.97578947368421,0.8761368421052631,79.08120227279188,535977.3550870549,185.47368421052633,6.157894736842105,0.0
365,Follies,Marquis Theatre,782667.68,91.61320000000002,0.7223999999999999,107.76848499707036,920755.2830689773,226.76696,6.08,0.0
366,Fool For Love,Samuel J. Friedman Theatre,286296.76923076925,70.57076923076923,0.8261153846153847,77.15071444115034,313009.0436279015,244.00023076923074,5.769230769230769,0.0
367,Fool Moon,Ambassador Theatre,206978.83333333334,35.016666666666666,0.680825,57.29214455890183,338541.2852035126,163.04999999999998,6.75,0.0
368,Fool Moon,Brooks Atkinson Theatre,240936.14285714287,37.535714285714285,0.7667714285714285,57.12643254267539,366649.7376649869,175.25714285714284,7.0,0.0
369,Fool Moon,Richard Rodgers Theatre,188875.5,27.906666666666663,0.6603699999999999,49.04354178614363,331761.2520968474,151.80333333333337,7.166666666666667,0.0
370,Footloose,Richard Rodgers Theatre,408076.010989011,47.49384615384612,0.7956967032967033,71.39592599135753,613697.4460865476,177.64175824175823,7.791208791208791,0.0
371,Forever Tango,Marquis Theatre,239179.5344827586,40.19603448275862,0.7090241379310342,62.60193314783343,372444.03419015085,171.4896551724138,7.896551724137931,0.0
372,Forever Tango,Sam S. Shubert Theatre,202988.83333333334,50.11833333333333,0.34495000000000003,67.91445757322425,275064.5080263757,196.88333333333333,7.0,0.0
373,Forever Tango,Sam S. Shubert Theatre,139964.33333333334,53.52222222222222,0.22263333333333332,72.08662247658236,188504.93625549783,198.07777777777775,8.0,0.1111111111111111
374,Forever Tango,Walter Kerr Theatre,304136.8,60.525999999999996,0.6656699999999999,68.93009170950002,346424.2486438289,234.30839999999998,7.3,0.0
375,Fortune's Fool,Music Box Theatre,215944.95,43.71499999999999,0.6342949999999999,61.41173998232108,303299.6119291471,189.90499999999997,6.35,0.0
376,Fosse,Broadhurst Theatre,492836.1,61.10307142857142,0.8832292857142853,90.44352733930835,730387.7498275354,180.62999999999997,7.807142857142857,0.0
377,Four Baboons Adoring the Sun,Vivian Beaumont Theater,90144.88888888889,19.28222222222222,0.6975444444444444,35.2294045912637,164721.62524179777,145.97777777777776,4.222222222222222,0.0
378,Frankie Valli and the Four Seasons On Broadway,Broadway Theatre,702041.0,123.33500000000001,0.93035,142.43178771469633,810742.7306037468,231.024,3.5,0.0
379,Frankie Valli and the Four Seasons On Broadway,Lunt-Fontanne Theatre,633588.5,131.78,0.9209499999999999,141.15922197953975,678683.1060493521,249.06799999999998,3.5,0.0
380,Frankie and Johnny in the Clair de Lune,Belasco Theatre,347227.0606060606,56.14333333333334,0.7304151515151516,78.10397026798637,483173.6786556236,191.82121212121208,7.363636363636363,0.0
381,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,272943.3846153846,64.11076923076922,0.5467384615384616,65.05291208367785,276939.73655293486,262.9053076923077,5.3076923076923075,0.0
382,Freak,Cort Theatre,220128.95833333334,33.62458333333334,0.875308333333333,51.97398990779141,340277.7177828719,172.54166666666666,6.0,0.0
383,Freestyle Love Supreme,Booth Theatre,740223.4894444444,136.99777777777774,0.9065888888888889,137.67076063455158,743747.5209644334,265.4505555555555,6.5,0.0
384,Frost/Nixon,Bernard B. Jacobs Theatre,447391.7619047619,65.40095238095238,0.8269857142857142,82.92943993278362,567125.2742581016,210.36938095238094,6.523809523809524,0.0
385,Frozen,Circle in the Square Theatre,132473.64705882352,41.118235294117646,0.6283529411764706,55.800058346191285,179761.61581088172,196.60000000000002,7.529411764705882,0.0
386,Frozen,St. James Theatre,1456556.054716981,113.92537735849056,0.9538103773584905,116.61055804924517,1490812.259643847,261.3079811320753,7.679245283018868,0.0
387,Fully Committed,Lyceum Theatre,392703.06333333324,75.92888888888889,0.7296611111111111,81.939818172692,423750.48717844975,247.20794444444448,6.222222222222222,0.0
388,Fun Home,Circle in the Square Theatre,537357.7747368421,97.88039473684212,0.9276763157894735,106.81557469205787,586669.4948743168,244.7738684210526,7.565789473684211,0.0
389,Gary: A Sequel to Titus Andronicus,Booth Theatre,321702.22857142857,58.43928571428571,0.9082214285714285,59.51809340616308,327650.52206323796,262.0615714285715,4.642857142857143,0.0
390,Gem of the Ocean,Walter Kerr Theatre,234320.9090909091,47.45181818181818,0.6635545454545455,63.673059064848374,314376.65486664925,198.8272727272727,6.545454545454546,0.0
391,Gentlemen Prefer Blondes,Lyceum Theatre,115945.4,29.99,0.5394599999999999,49.88268110972569,192853.1982107232,160.4,4.8,0.0
392,George Gershwin Alone,Helen Hayes Theatre,75382.21428571429,38.635714285714286,0.41121428571428575,55.483563585315046,108252.12937154257,185.78571428571428,6.857142857142857,0.0
393,Gettin' the Band Back Together,Belasco Theatre,227331.75,42.28555555555556,0.7408555555555556,43.688507678655505,234900.69702295482,258.20911111111104,4.444444444444445,0.0
394,Getting Away with Murder,Broadhurst Theatre,209063.33333333334,33.24166666666667,0.7244999999999999,53.96672742925742,339425.6646099762,164.33333333333331,2.8333333333333335,0.0
395,Getting Married,Circle in the Square Theatre,66248.5,16.11,0.779475,30.195176560803958,124149.2631064966,142.33333333333334,5.833333333333333,0.0
396,Getting and Spending,Helen Hayes Theatre,60535.125,35.265,0.3820375,53.86281479751433,92482.07918949473,174.64999999999998,5.125,0.0
397,Ghetto,Circle in the Square Theatre,38538.5,16.73875,0.51465,34.87222512702983,80243.83346829157,128.04999999999998,4.125,0.0
398,Ghetto Klown,Lyceum Theatre,308977.0,73.02149999999999,0.7656449999999999,86.94167845368233,367907.1893716697,224.10180000000008,4.75,0.0
399,Ghost The Musical,Lunt-Fontanne Theatre,579977.0434782609,71.93086956521738,0.7243434782608698,83.629870050306,674363.1811549377,229.4529565217392,5.913043478260869,0.0
400,Gigi,Neil Simon Theatre,502001.0714285714,72.80357142857143,0.6706571428571427,80.41470036254985,554471.0368729107,241.53757142857143,6.142857142857143,0.0
401,Girl From the North Country,Belasco Theatre,500273.125,92.0225,0.8526,91.94880747556822,499887.65996508417,267.00125,0.0,0.0
402,Glengarry Glen Ross,Bernard B. Jacobs Theatre,406305.0,62.74857142857144,0.7682619047619048,83.40990149795724,540059.1977285594,200.68571428571425,6.523809523809524,0.0
403,Glengarry Glen Ross,Gerald Schoenfeld Theatre,1021566.5714285715,148.82714285714286,0.9691928571428573,171.43781634650455,1176678.124383858,231.61999999999992,3.2142857142857144,0.0
404,Glory Days,Circle in the Square Theatre,37094.333333333336,38.53666666666666,0.2779333333333333,47.850776225313496,46081.37052215063,214.81066666666666,0.3333333333333333,0.0
405,God of Carnage,Bernard B. Jacobs Theatre,763183.0,93.69318181818181,0.9527954545454548,114.20306020810693,930067.8661099903,218.82313636363634,6.590909090909091,0.0
406,God of Carnage,Bernard B. Jacobs Theatre,527065.5897435897,81.8276923076923,0.7273846153846154,98.94151583862735,637424.5750481901,220.6956666666667,7.871794871794871,0.02564102564102564
407,Godspell,Circle in the Square Theatre,300163.1081081081,68.64621621621623,0.7435405405405405,80.28542078816447,351172.64045045467,228.16432432432427,7.135135135135135,0.0
408,Golda's Balcony,Helen Hayes Theatre,143225.4923076923,50.47907692307692,0.6037800000000001,68.7196349512921,195187.5254172118,196.1692307692307,7.584615384615384,0.0
409,Golden Boy,Belasco Theatre,282422.45454545453,55.72363636363638,0.6651818181818181,64.13159018347595,324966.85393589875,231.7547272727272,4.818181818181818,0.0
410,Golden Child,Longacre Theatre,82843.9,24.241,0.3953,37.45410741032694,128017.3982583943,172.67000000000004,6.9,0.0
411,Good People,Samuel J. Friedman Theatre,370339.25,72.854375,0.9744437499999999,86.87169962678293,441582.6858110958,223.70237500000005,6.3125,0.0
412,Good Vibrations,Eugene O'Neill Theatre,306170.3333333333,60.45722222222222,0.5834722222222221,80.83401594706412,409401.19614049105,199.57777777777773,5.222222222222222,0.0
413,Grace,Cort Theatre,381120.8823529412,75.87294117647058,0.6220705882352942,87.51290838722099,439652.3652903498,231.30864705882345,6.352941176470588,0.0
414,Grand Horizons,Helen Hayes Theater,225961.89499999996,58.373000000000005,0.8241900000000001,58.39046907081276,226024.7165095447,266.6811,4.5,0.0
415,Grand Hotel,Gershwin Theatre,328887.51908396947,38.65366412213739,0.7964236641221376,74.37404087364196,632746.5327114462,139.04122137404593,7.763358778625954,0.0
416,Gray's Anatomy,Vivian Beaumont Theater,30304.9,16.578,0.94138,28.68563842544424,52435.33352198652,154.18,1.3,0.0
417,Gray's Anatomy,Vivian Beaumont Theater,31274.8,22.366,0.82082,38.13848409119843,53334.805663831394,156.45999999999998,1.6,0.2
418,Grease,Brooks Atkinson Theatre,624655.9736842106,83.28552631578945,0.8559500000000003,103.64075965783427,777606.2833506382,214.54553947368424,7.2894736842105265,0.0
419,Grease,Eugene O'Neill Theatre,392410.2818791946,50.313758389261736,0.8859516778523494,82.93719460340617,647444.522815599,162.12751677852353,7.8389261744966445,0.0
420,Grease,Eugene O'Neill Theatre,330356.38095238095,46.87738095238094,0.7967619047619048,73.47658163397197,517733.57729459926,170.1595238095239,8.023809523809524,0.023809523809523808
421,Grey Gardens,Walter Kerr Theatre,407976.27906976745,74.55069767441859,0.747560465116279,95.08938659616844,520364.39196112676,209.18865116279065,7.1395348837209305,0.0
422,Grind,Mark Hellinger Theatre,168032.5,31.22,0.42135,76.34592025664529,410909.54021539877,109.1,8.0,0.0
423,Groundhog Day,August Wilson Theatre,725382.674074074,89.83592592592593,0.8584185185185186,95.18175228207953,768498.5092422209,251.80496296296295,6.518518518518518,0.0
424,Guys and Dolls,Martin Beck Theatre,444820.0272108844,50.425510204081625,0.8505299319727889,88.37926011668672,781116.2465017462,152.5843537414965,7.775510204081633,0.0
425,Guys and Dolls,Nederlander Theatre,537924.2631578947,67.18526315789474,0.8457157894736842,82.01873049702101,656760.3218198266,218.53731578947367,6.368421052631579,0.0
426,Gypsy,Marquis Theatre,294934.3333333333,35.57933333333334,0.6780533333333333,66.98995364313379,555344.0652777549,141.67999999999998,7.0,0.0
427,Gypsy,Sam S. Shubert Theatre,619057.9016393443,68.16737704918033,0.7846639344262293,93.70491547640452,851352.8632920497,194.18524590163935,7.39344262295082,0.0
428,Gypsy,St. James Theatre,397998.4285714286,38.588730158730165,0.800404761904762,76.3350880457272,789198.4125918988,134.92063492063502,7.555555555555555,0.0
429,Gypsy,St. James Theatre,698451.1111111111,71.05088888888889,0.7206244444444443,87.77221776830912,862972.7317331142,215.9942222222221,7.377777777777778,0.022222222222222223
430,Gypsy Passion,Plymouth Theatre,87796.28571428571,26.73142857142857,0.3872857142857143,47.683059540549564,156582.96511773142,149.55714285714288,7.857142857142857,0.0
431,Hadestown,Walter Kerr Theatre,1222977.1502,167.34060000000002,1.0099500000000003,168.7711880320415,1233219.1943873349,264.3992800000001,7.3,0.0
432,Hair,Al Hirschfeld Theatre,732911.0579710145,81.10246376811598,0.7926840579710148,98.3386514764972,889202.6269300662,220.0575217391303,7.521739130434782,0.0
433,Hair,St. James Theatre,345375.8,49.604,0.51386,58.644308028992256,408336.9208085024,225.6556,6.7,0.0
434,Hairspray,Neil Simon Theatre,746098.4319526628,72.54292899408284,0.8907183431952668,95.88488224384307,988603.3438474518,203.00088757396452,7.816568047337278,0.0
435,Hamilton,Richard Rodgers Theatre,2677739.073651452,249.31659751037333,1.0165751037344393,260.3601468165289,2796300.0613012253,254.4654522821578,7.8838174273858925,0.0
436,Hamlet,Belasco Theatre,339662.4,48.31399999999999,0.9754599999999998,80.08924330541632,562926.1659395995,160.93333333333334,6.066666666666666,0.0
437,Hamlet,Broadhurst Theatre,770019.3846153846,100.75615384615384,0.8748692307692308,121.93272100920768,931568.6191885023,220.45961538461538,5.538461538461538,0.0
438,Hamlet,Criterion Center Stage Right,73930.88888888889,23.18777777777778,0.797,42.30607286989212,134897.2442119253,146.27777777777774,5.0,0.0
439,Hand to God,Booth Theatre,282055.2619047619,69.50166666666668,0.6705904761904763,76.36668935015909,310120.92443754856,242.7844523809524,7.214285714285714,0.0
440,Hands on a Hardbody,Brooks Atkinson Theatre,199678.5,40.410000000000004,0.7434125,46.31803553378794,228839.41327487805,232.775375,3.5,0.0
441,Hangmen,John Golden Theatre,139321.4,90.35,0.9613,90.35,139321.4,266.795,0.0,0.0
442,"Harry Connick, Jr. in Concert on Broadway",Neil Simon Theatre,210052.66666666666,32.20333333333333,1.0164333333333333,62.08068070299266,404748.19047566765,138.4,4.333333333333333,0.0
443,"Harry Connick, Jr. in Concert on Broadway",Neil Simon Theatre,873590.0,126.58999999999999,0.9519666666666667,152.54007476748828,1052691.9035366096,221.41166666666666,5.0,0.3333333333333333
444,"Harry Connick, Jr.-A Celebration of Cole Porter",Nederlander Theatre,1108536.125,162.51,0.920675,163.09870689006593,1112551.8954428926,265.832,5.25,0.0
445,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1696685.0735294118,132.02784313725496,0.9998735294117647,135.0748599421473,1735689.4381104123,261.5181470588234,7.598039215686274,0.0
446,Harvey,Studio 54,566900.8333333334,72.25416666666666,0.9892666666666668,83.89530166827493,658148.1182458228,229.75191666666663,5.166666666666667,0.0
447,Having Our Say,Booth Theatre,127193.80952380953,29.65309523809523,0.6803404761904763,48.91040019684541,209780.91533370703,161.73809523809527,7.5476190476190474,0.0
448,Hay Fever,Music Box Theatre,90119.11111111111,21.936111111111114,0.4959611111111111,52.25494164228385,214672.1866197051,111.99444444444445,6.888888888888889,0.0
449,Head Over Heels,Hudson Theatre,245102.78275862065,60.540689655172415,0.5737103448275861,62.397862796263695,252647.88193771467,258.8497241379311,6.482758620689655,0.0
450,Heartbreak House,American Airlines Theatre,226983.14285714287,46.71857142857143,0.8435428571428571,60.00808634946245,291533.3126622791,207.70714285714283,5.642857142857143,0.0
451,Hedda Gabler,Ambassador Theatre,193961.17647058822,39.84411764705882,0.5704411764705882,56.545988997101574,275268.642754413,187.97647058823526,6.882352941176471,0.0
452,Hedda Gabler,American Airlines Theatre,228519.83333333334,48.901666666666664,0.8014583333333333,59.88300312751178,279819.37749375636,217.87258333333332,6.166666666666667,0.0
453,Hedda Gabler,Criterion Center Stage Right,96551.77777777778,28.923333333333332,0.8619111111111111,49.26212080316125,164443.0608097512,156.64444444444447,3.6666666666666665,0.0
454,Hedwig and the Angry Inch,Belasco Theatre,652719.935064935,107.31064935064933,0.8653142857142857,119.48645273738147,727200.1054264386,239.9132077922077,6.584415584415584,0.0
455,Heisenberg,Samuel J. Friedman Theatre,376370.5,78.4275,0.8924000000000002,83.91068119999227,402677.66404556046,249.33124999999995,5.583333333333333,0.0
456,"Hello, Dolly!",Lunt-Fontanne Theatre,403738.4375,44.65875,0.79831875,73.02867157482606,660254.925120526,163.14999999999992,7.25,0.0
457,"Hello, Dolly!",Sam S. Shubert Theatre,1686825.52,156.25999999999996,0.9636631578947368,164.15382596521695,1771704.4472675684,254.41759210526283,7.2368421052631575,0.0
458,Henry IV,Vivian Beaumont Theater,405853.5,62.10333333333333,0.9413333333333331,85.2911291951679,557357.9074035513,194.21666666666667,4.833333333333333,0.0
459,High,Booth Theatre,89991.0,26.028,0.6422800000000001,31.047344363722594,107331.62041688638,223.6724,1.4,0.0
460,High Fidelity,Imperial Theatre,274029.0,54.755,0.436,70.2249927176667,351462.10159244767,208.025,3.25,0.0
461,High Society,St. James Theatre,332616.2272727273,43.35363636363636,0.6014727272727272,66.7745180643076,512314.830265631,173.2409090909091,6.545454545454546,0.0
462,Hillary and Clinton,John Golden Theatre,349364.56666666665,66.218,0.8925533333333334,67.41786961719518,355663.9509984636,262.1191333333334,5.133333333333334,0.0
463,Hizzoner!,Longacre Theatre,34331.0,15.657499999999999,0.369975,32.887151531261715,72122.90803943327,127.025,3.0,0.0
464,Holiday,Circle in the Square Theatre,82338.88888888889,24.241111111111113,0.6303777777777778,39.627820011580496,134600.26918808487,163.2111111111111,5.555555555555555,0.0
465,"Holiday Inn, The New Irving Berlin Musical",Studio 54,507152.36750000005,80.0415,0.799165,85.57706334486618,542049.6921141474,249.47885000000002,5.85,0.0
466,Holler If Ya Hear Me,Palace Theatre,172782.57142857142,33.54714285714285,0.6161571428571427,37.60554551719054,193683.3346453384,237.99042857142857,5.428571428571429,0.0
467,Hollywood Arms,Cort Theatre,157218.07692307694,43.643846153846155,0.42200769230769236,60.6666586700702,218606.3186115504,191.92307692307693,5.846153846153846,0.0
468,Home for the Holidays,August Wilson Theatre,68830.85,24.352857142857143,0.33009999999999995,25.550141158345006,72221.05819524951,254.23000000000002,6.714285714285714,0.0
469,Honeymoon in Vegas,Nederlander Theatre,380476.8,65.77350000000001,0.6394650000000001,73.07016465549648,422782.7948525823,240.11525,4.65,0.0
470,Honky Tonk Nights,Biltmore Theatre,26288.333333333332,20.886666666666667,0.6279333333333333,48.90394500290861,61448.6136202584,114.06666666666666,1.3333333333333333,0.0
471,Honour,Belasco Theatre,102983.54545454546,28.435454545454547,0.487909090909091,43.89234525274039,158988.47763560453,172.80909090909094,5.181818181818182,0.0
472,Hot Feet,Hilton Theatre,269053.28571428574,49.18714285714285,0.3917357142857143,63.78422190666259,348928.2997996145,205.71428571428578,6.928571428571429,0.0
473,How to Succeed in Business Without Really Trying,Al Hirschfeld Theatre,919088.676923077,93.94076923076922,0.8819676923076926,110.74551738584206,1083921.9441088538,226.35363076923088,7.276923076923077,0.0
474,How to Succeed in Business Without Really Trying,Richard Rodgers Theatre,415122.0281690141,46.529154929577466,0.8186281690140846,76.27509732553084,680151.8505283385,162.85211267605635,7.71830985915493,0.0
475,"Hugh Jackman, Back on Broadway",Broadhurst Theatre,1463498.5,156.065,1.0048100000000002,183.26877652379218,1718465.6818735127,227.15989999999996,6.1,0.0
476,Hughie,Booth Theatre,289037.6814285714,63.627142857142864,0.7572285714285715,69.05201122488796,313700.26727014594,245.82685714285714,5.285714285714286,0.0
477,Hughie,Circle in the Square Theatre,190998.0,51.45571428571428,1.0163642857142858,82.49393033994046,306224.302576287,166.43571428571428,4.0,0.0
478,I Am My Own Wife,Lyceum Theatre,172971.24,48.8,0.6498399999999998,66.40394369763803,235261.5255223143,195.96799999999996,7.2,0.0
479,I Hate Hamlet,Walter Kerr Theatre,98114.92857142857,18.85571428571429,0.6908857142857142,35.623642439750604,185363.18421444535,141.2142857142857,6.285714285714286,0.0
480,I'll Eat You Last: A Chat With Sue Mengers,Booth Theatre,735498.2307692308,137.49769230769232,1.0023923076923078,157.37803403549654,841781.5217928682,233.0816923076923,5.461538461538462,0.0
481,I'm Not Rappaport,Booth Theatre,132309.61061946902,26.08017699115045,0.8182061946902658,60.08631818792114,305089.37052033795,115.83805309734517,7.884955752212389,0.0
482,I'm Not Rappaport,Booth Theatre,88153.0,36.93555555555555,0.3964222222222223,51.60160760984798,123142.44505052152,190.94444444444443,5.888888888888889,0.1111111111111111
483,I'm Still Here...Damn It!,Booth Theatre,111644.18181818182,37.63090909090909,0.6749363636363637,57.32983330545607,170097.65591964143,175.05454545454546,4.636363636363637,0.0
484,Ian McKellen: A Knight Out at the Lyceum,Lyceum Theatre,192571.0,50.76,0.8722,86.58896547314578,328497.3142263427,156.4,5.0,0.0
485,If You Ever Leave Me...I'm Going with You!,Cort Theatre,136104.9,37.261,0.43371000000000004,53.21418415729155,194404.88321204326,186.79999999999998,5.3,0.0
486,If/Then,Richard Rodgers Theatre,733984.0925925926,86.50537037037037,0.8075388888888887,96.7444182593148,821135.6243164222,238.68903703703705,7.425925925925926,0.0
487,Il Divo - A Musical Affair: The Greatest Songs of Broadway,Marquis Theatre,1308223.0,141.57,0.9554,160.4789625635731,1482957.3344762682,235.359,6.0,0.0
488,Imaginary Friends,Ethel Barrymore Theatre,238162.5,56.63833333333333,0.4974416666666666,78.58618994819044,330460.52896946715,192.30000000000004,6.333333333333333,0.0
489,Impressionism,Gerald Schoenfeld Theatre,252414.36363636365,63.62818181818182,0.5473454545454545,77.67709480591758,308163.2236926337,218.53609090909086,5.090909090909091,0.0
490,In My Life,Music Box Theatre,141560.36363636365,48.24181818181818,0.38584545454545444,63.608164437137674,186635.10035183455,202.3272727272727,5.545454545454546,0.0
491,In Transit,Circle in the Square Theatre,264172.05130434775,61.47695652173914,0.8259956521739131,65.47376078998899,281332.6063717138,250.5151304347827,6.304347826086956,0.0
492,In the Heights,Richard Rodgers Theatre,692782.5394736842,78.9046052631579,0.8063164473684212,96.16151186298268,844721.4496885517,218.96503289473694,7.7894736842105265,0.0
493,In the Next Room,Lyceum Theatre,177499.91666666666,44.51333333333334,0.5684166666666667,53.80171966798954,214538.8693141466,220.7184166666666,5.0,0.0
494,In the Summer House,Vivian Beaumont Theater,101882.71428571429,16.38285714285714,0.7491857142857142,28.64315445581733,178115.05710374113,152.58571428571426,3.5714285714285716,0.0
495,Indecent,Cort Theatre,342175.0833333333,57.02944444444443,0.6789555555555556,60.44720352021146,362585.2954488834,251.63705555555558,7.111111111111111,0.0
496,Indiscretions,Ethel Barrymore Theatre,225479.67741935485,37.96193548387097,0.6796387096774195,62.701012772211214,372668.86425254744,161.558064516129,7.096774193548387,0.0
497,Inherit the Wind,Lyceum Theatre,425330.375,68.2775,0.8429062499999999,86.70690666297656,540055.6219116469,210.0936875,6.25,0.0
498,Inherit the Wind,Royale Theatre,262129.18181818182,43.973636363636366,0.7124272727272728,71.28031980360684,424981.0949720443,164.58181818181816,4.090909090909091,0.0
499,Ink,Samuel J. Friedman Theatre,377793.35000000003,88.12500000000001,0.8512285714285713,89.56915415707309,383989.5282617864,262.4534285714286,6.214285714285714,0.0
500,Into the Light,Neil Simon Theatre,30384.333333333332,15.683333333333332,0.2527,36.38465144927536,70490.33227536232,115.0,2.0,0.0
501,Into the Woods,Broadhurst Theatre,387674.15789473685,63.20710526315791,0.6888342105263159,88.31752731273771,541635.1156115225,190.9763157894737,7.342105263157895,0.0
502,Into the Woods,Martin Beck Theatre,295558.52475247526,35.27415841584157,0.8148257425742572,75.5986080727994,634290.9945115945,124.64455445544546,7.574257425742574,0.0
503,Irena's Vow,Walter Kerr Theatre,191882.0,47.853124999999984,0.5356749999999999,58.35459313602386,233975.30059380684,218.78443750000002,6.5625,0.0
504,Irving Berlin's White Christmas,Marquis Theatre,1169279.375,99.30749999999999,0.880225,122.10443948038441,1437791.4255257116,216.985875,6.625,0.0
505,Irving Berlin's White Christmas,Marquis Theatre,859086.75,94.18374999999999,0.68225,113.81061531655862,1038030.4472259362,220.769375,6.375,0.125
506,Is He Dead?,Lyceum Theatre,160113.88888888888,43.821111111111115,0.4656,54.72542149321041,199891.9050938169,213.52777777777777,5.833333333333333,0.0
507,It Ain't Nothin' But the Blues,Ambassador Theatre,182510.64864864864,40.121621621621614,0.5306189189189189,60.2567711798121,274390.6733446375,177.59459459459458,7.675675675675675,0.0
508,It Shoulda Been You,Brooks Atkinson Theatre,375288.1904761905,64.42666666666666,0.7344904761904761,71.05388263939072,413881.9708314479,241.88019047619042,6.428571428571429,0.0
509,It's Only a Play,Bernard B. Jacobs Theatre,914657.7073170731,122.85585365853659,0.8521292682926831,136.60783807345464,1017451.0913412849,240.13497560975605,6.682926829268292,0.0
510,It's a Slippery Slope,Vivian Beaumont Theater,37277.0,22.68818181818182,0.9138727272727271,36.15787358729198,59402.72893283236,167.4,1.5454545454545454,0.0
511,Ivanov,Vivian Beaumont Theater,268464.45454545453,35.62727272727273,0.9232727272727271,55.57383353776465,418735.86368819815,171.0,4.636363636363637,0.0
512,Jack: A Night on the Town with John Barrymore,Belasco Theatre,24499.333333333332,21.36,0.21413333333333331,34.593491654822834,39663.07669393817,164.73333333333332,4.0,0.0
513,Jackie,Belasco Theatre,107701.52380952382,33.38904761904762,0.4343380952380952,52.01107237845514,167722.9138313588,171.27619047619046,6.095238095238095,0.0
514,Jackie Mason's Laughing Room Only,Brooks Atkinson Theatre,169271.5,48.56999999999999,0.46821666666666667,66.79501623711342,232787.576507732,194.0,2.3333333333333335,0.0
515,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,160245.92727272728,22.936909090909086,0.9490072727272727,51.768216243866526,361453.5134531048,118.1381818181818,6.7272727272727275,0.0
